path,bytes,git,decision,reason
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MF_Unarmed_Jog_Bwd.uasset,907277,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MF_Unarmed_Jog_Bwd_Left.uasset,906161,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MF_Unarmed_Jog_Bwd_Right.uasset,906166,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MF_Unarmed_Jog_Fwd.uasset,907285,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MF_Unarmed_Jog_Fwd_Left.uasset,906161,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MF_Unarmed_Jog_Fwd_Right.uasset,906166,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MF_Unarmed_Jog_Left.uasset,907285,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MF_Unarmed_Jog_Right.uasset,907301,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MF_Unarmed_Walk_Bwd.uasset,907313,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MF_Unarmed_Walk_Bwd_Left.uasset,906205,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MF_Unarmed_Walk_Bwd_Right.uasset,906210,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MF_Unarmed_Walk_Fwd.uasset,907004,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MF_Unarmed_Walk_Fwd_Left.uasset,905877,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MF_Unarmed_Walk_Fwd_Right.uasset,905882,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MF_Unarmed_Walk_Left.uasset,907004,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MF_Unarmed_Walk_Right.uasset,906997,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MM_Fall_Loop.uasset,906178,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MM_Idle.uasset,906064,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MM_Jump.uasset,906162,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/FIX_Verina_MM_Land.uasset,906322,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_ABP_Unarmed.uasset,379294,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_BS_Idle_Walk_Run.uasset,53569,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MF_Unarmed_Jog_Bwd.uasset,1188017,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MF_Unarmed_Jog_Bwd_Left.uasset,1188509,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MF_Unarmed_Jog_Bwd_Right.uasset,1188396,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MF_Unarmed_Jog_Fwd.uasset,1236725,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MF_Unarmed_Jog_Fwd_Left.uasset,1237041,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MF_Unarmed_Jog_Fwd_Right.uasset,1237732,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MF_Unarmed_Jog_Left.uasset,1196901,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MF_Unarmed_Jog_Right.uasset,1234281,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MF_Unarmed_Walk_Bwd.uasset,1308462,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MF_Unarmed_Walk_Bwd_Left.uasset,1309649,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MF_Unarmed_Walk_Bwd_Right.uasset,1309232,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MF_Unarmed_Walk_Fwd.uasset,1187795,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MF_Unarmed_Walk_Fwd_Left.uasset,1188218,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MF_Unarmed_Walk_Fwd_Right.uasset,1188230,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MF_Unarmed_Walk_Left.uasset,1196962,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MF_Unarmed_Walk_Right.uasset,1196732,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MM_Fall_Loop.uasset,1447364,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MM_Idle.uasset,2262941,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MM_Jump.uasset,1071441,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/Locomotion/Verina/LIVE_Verina_MM_Land.uasset,1070225,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_BS_Idle_Walk_Run.uasset,53050,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MF_Unarmed_Jog_Bwd.uasset,469690,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MF_Unarmed_Jog_Bwd_Left.uasset,468552,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MF_Unarmed_Jog_Bwd_Right.uasset,468557,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MF_Unarmed_Jog_Fwd.uasset,469674,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MF_Unarmed_Jog_Fwd_Left.uasset,468552,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MF_Unarmed_Jog_Fwd_Right.uasset,468557,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MF_Unarmed_Jog_Left.uasset,469682,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MF_Unarmed_Jog_Right.uasset,469690,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MF_Unarmed_Walk_Bwd.uasset,469710,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MF_Unarmed_Walk_Bwd_Left.uasset,468596,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MF_Unarmed_Walk_Bwd_Right.uasset,468601,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MF_Unarmed_Walk_Fwd.uasset,469393,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MF_Unarmed_Walk_Fwd_Left.uasset,468268,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MF_Unarmed_Walk_Fwd_Right.uasset,468273,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MF_Unarmed_Walk_Left.uasset,469401,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MF_Unarmed_Walk_Right.uasset,469394,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MM_Fall_Loop.uasset,468575,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MM_Idle1.uasset,468466,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MM_Jump.uasset,468559,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PLAY_MM_Land.uasset,468719,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_ABP_EvernightMoon_Unarmed.uasset,385820,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_ABP_Remiel_Unarmed.uasset,383868,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_BS_Idle_Walk_Run.uasset,51620,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_BS_Idle_Walk_Run1.uasset,53091,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Jog_Bwd.uasset,1011151,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Jog_Bwd1.uasset,461502,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Jog_Bwd_Left.uasset,1010013,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Jog_Bwd_Left1.uasset,460364,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Jog_Bwd_Right.uasset,1010018,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Jog_Bwd_Right1.uasset,460369,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Jog_Fwd.uasset,1011135,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Jog_Fwd1.uasset,461486,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Jog_Fwd_Left.uasset,1010013,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Jog_Fwd_Left1.uasset,460354,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Jog_Fwd_Right.uasset,1010018,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Jog_Fwd_Right1.uasset,460369,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Jog_Left.uasset,1011143,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Jog_Left1.uasset,461484,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Jog_Right.uasset,1011151,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Jog_Right1.uasset,461502,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Walk_Bwd.uasset,1011171,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Walk_Bwd1.uasset,461522,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Walk_Bwd_Left.uasset,1010057,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Walk_Bwd_Left1.uasset,460396,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Walk_Bwd_Right.uasset,1010062,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Walk_Bwd_Right1.uasset,460413,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Walk_Fwd.uasset,1010854,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Walk_Fwd1.uasset,461205,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Walk_Fwd_Left.uasset,1009729,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Walk_Fwd_Left1.uasset,460080,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Walk_Fwd_Right.uasset,1009734,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Walk_Fwd_Right1.uasset,460085,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Walk_Left.uasset,1010862,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Walk_Left1.uasset,461213,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Walk_Right.uasset,1010855,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MF_Unarmed_Walk_Right1.uasset,461206,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MM_Fall_Loop.uasset,1010036,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MM_Fall_Loop1.uasset,460387,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MM_Idle1.uasset,1009927,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MM_Idle2.uasset,460273,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MM_Jump.uasset,1010020,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MM_Jump1.uasset,460371,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MM_Land.uasset,1010180,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/PR_MM_Land1.uasset,460520,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/RTG_Combat_EvernightMoon.uasset,23824,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/RTG_Combat_Huohua.uasset,24183,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/RTG_Combat_Remiel.uasset,23908,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/RTG_Combat_Verina.uasset,24390,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/RTG_CompleteDefeat_EvernightMoon.uasset,23302,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/RTG_CompleteDefeat_Huohua.uasset,23455,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/RTG_CompleteDefeat_Remiel.uasset,23223,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/RTG_CompleteDefeat_Verina.uasset,23631,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/RTG_EvernightMoon.uasset,5416,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/RTG_Playable_Huohua.uasset,5714,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Animation/RTG_Remiel.uasset,5386,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/Blueprints/BP_HertaSupportSectionGameMode.uasset,25069,untracked,include,
Content/Presentation/Blueprints/BP_NewEriduSixthStreetMetroGameMode.uasset,21969,untracked,include,
Content/Presentation/Blueprints/BP_ObservationCarGameMode.uasset,21771,untracked,include,
Content/Presentation/Materials/M_Fabric_Wine.uasset,8926,untracked,include,
Content/Presentation/Materials/M_Glass_Midnight.uasset,8892,untracked,include,
Content/Presentation/Materials/M_Glow_Amber.uasset,10321,untracked,include,
Content/Presentation/Materials/M_Glow_Cyan.uasset,10331,untracked,include,
Content/Presentation/Materials/M_Leaves_Teal.uasset,9413,untracked,include,
Content/Presentation/Materials/M_Metal_Brass.uasset,9615,untracked,include,
Content/Presentation/Materials/M_Metal_Charcoal.uasset,8791,untracked,include,
Content/Presentation/Materials/M_NightSky.uasset,7301,untracked,include,
Content/Presentation/Materials/M_Paving.uasset,11352,untracked,include,
Content/Presentation/Materials/M_Stone_Blue.uasset,11636,untracked,include,
Content/Presentation/Materials/M_Stone_Ivory.uasset,11441,untracked,include,
Content/Presentation/Materials/M_Water.uasset,9072,untracked,include,
Content/Presentation/Materials/M_Wood_Walnut.uasset,9255,untracked,include,
Content/Presentation/Meshes/SM_Arch.uasset,34122,untracked,include,
Content/Presentation/Meshes/SM_Banner.uasset,34633,untracked,include,
Content/Presentation/Meshes/SM_Bench.uasset,49719,untracked,include,
Content/Presentation/Meshes/SM_Bin.uasset,27317,untracked,include,
Content/Presentation/Meshes/SM_Brazier.uasset,38383,untracked,include,
Content/Presentation/Meshes/SM_Chest.uasset,35245,untracked,include,
Content/Presentation/Meshes/SM_Column.uasset,38194,untracked,include,
Content/Presentation/Meshes/SM_Facade.uasset,92410,untracked,include,
Content/Presentation/Meshes/SM_Hydrant.uasset,32782,untracked,include,
Content/Presentation/Meshes/SM_Palm.uasset,25528,untracked,include,
Content/Presentation/Meshes/SM_Planter.uasset,35847,untracked,include,
Content/Presentation/Meshes/SM_Railing.uasset,49970,untracked,include,
Content/Presentation/Meshes/SM_Sentry.uasset,75856,untracked,include,
Content/Presentation/Meshes/SM_StreetLamp.uasset,41585,untracked,include,
Content/Presentation/Meshes/SM_TravelAnchor.uasset,41064,untracked,include,
Content/Presentation/UI/T_Item_Body.uasset,47922,untracked,include,
Content/Presentation/UI/T_Item_Feet.uasset,51619,untracked,include,
Content/Presentation/UI/T_Item_Hands.uasset,47147,untracked,include,
Content/Presentation/UI/T_Item_Head.uasset,49840,untracked,include,
Content/Presentation/UI/T_Item_LinkRope.uasset,45474,untracked,include,
Content/Presentation/UI/T_Item_Material.uasset,43201,untracked,include,
Content/Presentation/UI/T_Item_PlanarSphere.uasset,51311,untracked,include,
Content/Presentation/UI/T_Item_Weapon.uasset,39375,untracked,include,
Content/Presentation/UI/T_Portrait_EvernightMoon.uasset,92985,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/UI/T_Portrait_Huohua.uasset,92114,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/UI/T_Portrait_Remiel.uasset,94791,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/Presentation/UI/T_Portrait_Verina.uasset,84117,untracked,exclude,derived from local third-party character / animation assets; public redistribution evidence unavailable
Content/UI/P17/Character/WBP_CharacterShellEntry_P17.uasset,62799,modified tracked,include,
Content/UI/P17/Character/WBP_CharacterShell_P17.uasset,355976,modified tracked,include,
Content/UI/P17/Dialogue/WBP_DialogueOverlay_P17.uasset,91634,modified tracked,include,
Content/UI/P17/Frontend/WBP_FrontendModuleRoot_P17.uasset,81443,modified tracked,include,
Content/UI/P17/Frontend/WBP_FrontendShell_P17.uasset,202558,modified tracked,include,
Content/UI/P17/Frontend/WBP_HSRChallengeDirectory_P17.uasset,165414,modified tracked,include,
Content/UI/P17/Frontend/WBP_HSRChallengeEntry_P17.uasset,169387,modified tracked,include,
Content/UI/P17/Frontend/WBP_HSRMapPanel_P17.uasset,126316,modified tracked,include,
Content/UI/P17/Frontend/WBP_HSRObjectiveEntry_P17.uasset,36394,modified tracked,include,
Content/UI/P17/Frontend/WBP_HSRPartyPanel_P17.uasset,654498,modified tracked,include,
Content/UI/P17/Frontend/WBP_HSRPartySlotEntry_P17.uasset,92934,modified tracked,include,
Content/UI/P17/Frontend/WBP_HSRPreBattlePanel_P17.uasset,493106,modified tracked,include,
Content/UI/P17/Frontend/WBP_HSRQuestEntry_P17.uasset,41551,modified tracked,include,
Content/UI/P17/Frontend/WBP_HSRQuestPanel_P17.uasset,279812,modified tracked,include,
Content/UI/P17/Frontend/WBP_HSRSavePanel_P17.uasset,446366,modified tracked,include,
Content/UI/P17/Inventory/WBP_Inventory_P17.uasset,212318,modified tracked,include,
Content/UI/P17/Relic/WBP_RelicCandidateEntry_P17.uasset,62739,modified tracked,include,
Content/UI/P17/Relic/WBP_RelicEnhancementOptionRow_P17.uasset,52691,modified tracked,include,
Content/UI/P17/Relic/WBP_RelicEquipment_P17.uasset,401444,modified tracked,include,
Content/UI/P17/Relic/WBP_RelicSlotEntry_P17.uasset,63286,modified tracked,include,
Content/UI/P17/Relic/WBP_RelicStatRow_P17.uasset,39571,modified tracked,include,
Content/UI/WBP_AttributeDebug.uasset,280360,modified tracked,include,
Content/UI/WBP_BattleCommandPanel.uasset,194014,modified tracked,include,
Content/UI/WBP_CharacterDetail_P11.uasset,188495,modified tracked,include,
Content/UI/WBP_EquipmentDetail_P12.uasset,152355,modified tracked,include,
Content/UI/WBP_ExplorationHUD.uasset,66404,modified tracked,include,
Content/UI/WBP_Inventory_P13.uasset,81765,modified tracked,include,
Content/UI/WBP_RewardSummary_P13.uasset,49243,modified tracked,include,
Content/UI/WBP_Reward_Summary_P13.uasset,40791,modified tracked,include,
PROJECT_STATE.md,106392,modified tracked,include,
Plugins/UnrealMCPython/Source/UnrealMCPython/Private/MCPythonHelper_Curve.cpp,702,untracked,include,
Plugins/UnrealMCPython/Source/UnrealMCPython/Private/MCPythonHelper_Presentation.cpp,2949,untracked,include,
Plugins/UnrealMCPython/Source/UnrealMCPython/Private/MCPythonHelper_UMG.cpp,33249,modified tracked,include,
Plugins/UnrealMCPython/Source/UnrealMCPython/Public/MCPythonHelper.h,19808,modified tracked,include,
Plugins/VRM4U/Binaries/Win64/UnrealEditor-VRM4U.dll,1400320,modified tracked,exclude,pre-existing local plugin binary; source provenance not verified
Plugins/VRM4U/Binaries/Win64/UnrealEditor-VRM4UCapture.dll,286720,modified tracked,exclude,pre-existing local plugin binary; source provenance not verified
Plugins/VRM4U/Binaries/Win64/UnrealEditor-VRM4UCaptureEditor.dll,97280,modified tracked,exclude,pre-existing local plugin binary; source provenance not verified
Plugins/VRM4U/Binaries/Win64/UnrealEditor-VRM4UEditor.dll,77824,modified tracked,exclude,pre-existing local plugin binary; source provenance not verified
Plugins/VRM4U/Binaries/Win64/UnrealEditor-VRM4UImporter.dll,489472,modified tracked,exclude,pre-existing local plugin binary; source provenance not verified
Plugins/VRM4U/Binaries/Win64/UnrealEditor-VRM4ULoader.dll,1257472,modified tracked,exclude,pre-existing local plugin binary; source provenance not verified
Plugins/VRM4U/Binaries/Win64/UnrealEditor-VRM4UMisc.dll,52736,modified tracked,exclude,pre-existing local plugin binary; source provenance not verified
Plugins/VRM4U/Binaries/Win64/UnrealEditor-VRM4URender.dll,312320,modified tracked,exclude,pre-existing local plugin binary; source provenance not verified
Source/HSR/Battle/HSRBattleAttributeInitialization.cpp,2518,untracked,include,
Source/HSR/Battle/HSRBattleAttributeInitialization.h,747,untracked,include,
Source/HSR/Battle/HSRBattleCoordinator.cpp,150352,modified tracked,include,
Source/HSR/Battle/HSRBattleCoordinator.h,29616,modified tracked,include,
Source/HSR/Battle/HSRBattleCoordinatorPresentation.cpp,5970,untracked,include,
Source/HSR/Battle/HSRBattleGameMode.cpp,260974,modified tracked,include,
Source/HSR/Battle/HSRBattleStage.cpp,2511,untracked,include,
Source/HSR/Battle/HSRBattleStage.h,1638,untracked,include,
Source/HSR/Battle/HSRBattleTransitionSubsystem.cpp,37935,modified tracked,include,
Source/HSR/Battle/HSRBattleTransitionSubsystem.h,5704,modified tracked,include,
Source/HSR/Battle/HSRCombatMotionComponent.cpp,2385,untracked,include,
Source/HSR/Battle/HSRCombatMotionComponent.h,833,untracked,include,
Source/HSR/Battle/HSREnemyTargetPolicy.h,772,untracked,include,
Source/HSR/Character/HSRCharacterBase.cpp,21703,modified tracked,include,
Source/HSR/Character/HSRCharacterBase.h,4661,modified tracked,include,
Source/HSR/Data/Definitions/HSRCharacterCatalog.h,675,modified tracked,include,
Source/HSR/Data/Definitions/HSRCharacterDefinition.h,3875,modified tracked,include,
Source/HSR/Data/Definitions/HSREncounterDefinition.h,1769,modified tracked,include,
Source/HSR/Data/Definitions/HSREnemyDefinition.h,4338,modified tracked,include,
Source/HSR/Data/Definitions/HSRQuestDefinition.h,843,modified tracked,include,
Source/HSR/Enemy/HSREnemyAIController.cpp,29793,modified tracked,include,
Source/HSR/Enemy/HSREnemyCharacter.cpp,3985,modified tracked,include,
